"awb_master","lacre","awb","nota_fiscal","pedido","cidade","status_completo","status_atual"
"20453140","SOD1004110031","TXAS732384912tx","40445","290755533199098","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20452329","SOD1004110021","TXAS732383617tx","40436","290756033200120","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20448923","SOD1004109971","TXAS732389887tx","496268","152017654-1","Pilar Do Sul","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20448500","SOD1004110011","TXAS732391966tx","15070437","C45268625-1","Sorocaba","RETIRADO DA CAF ANTERIOR ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","RETIRADO DA CAF"
"20444766","SOD1004042471","TXAS732398219tx","102311","3048822331303298160","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20448923","SOD1004109971","TXAS732407523tx","719097","894048_2","Sorocaba","PROCESSO DE ENTREGA","NA RUA"
"20451939","SOD1004110001","TXAS732412093tx","1294","3048823100361115263","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20448744","SOD1004109961","AMZB772934855tx","31484","BTglk100m","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20447192","SOD1004105371","TXAS732423975tx","7236","3048829727767365408","Sorocaba","EM ROTA (CAF: 20084783) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20448744","SOD1004109961","AMZB772927147tx","31605","BZt16x9pm","Sorocaba","EM ROTA (CAF: 20084783) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20454741","SOD1004127411","TXAS732434915tx","2185","3048828610905016270","Sorocaba","EM ROTA (CAF: 20086009) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20455289","SOD1004135921","TXAS732434865tx","1972","3048831494835701504","Itu","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20452712","SOD1004127421","TXAS732434311tx","2151","3048831850621667279","Alumínio","EM ROTA (CAF: 20084481) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20451127","SOD1004109991","TXAS732436738tx","33064","3048830444752307869","Itu","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20439470","CA20439470","TXAR101607158TX","777503174","RJ2aESMnzictNzO79UD6","Votorantim","EM ROTA (CAF: 20086582) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20439470","CA20439470","TXAR101629111TX","815324501","VO5Iahu8W3R7fxV7TgVx","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20448923","SOD1004109971","TXAS732448832tx","718982","893794_2","Pilar Do Sul","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20438876","CA20438876","TXAR101606283TX","142033958","qutwHirQQ8BhjO9q4a27","Sorocaba","EM ROTA (CAF: 20084783) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20438876","CA20438876","TXAR101605855TX","154669023","jhsZN1Q21E6qvxqMNgDB","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20438876","CA20438876","TXAR101605970TX","789429657","qBhlqxlsKJs4TaywxtsA","Sorocaba","EM ROTA (CAF: 20084783) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20446137","SOD1004105391","TXAS732468277tx","12530","152063557-1","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20444766","SOD1004042471","TXAS732465356tx","100825","152035674-2","Piedade","EM ROTA (CAF: 20074185) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20448500","SOD1004110011","TXAS732467998tx","72482","3048835962897794664","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20447192","SOD1004105371","TXAS732463831tx","113147","3048835776071632088","São Roque","EM ROTA (CAF: 20084913) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20448124","SOD1004105401","TXAS732469481tx","188532","3048837035368154500","Sorocaba","EM ROTA (CAF: 20086009) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20448744","SOD1004109961","TXAS732478607tx","188515","3048840049222452448","Mairinque","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20451127","SOD1004109991","TXAS732487921tx","4422735","ET003809446BR","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20451127","SOD1004109991","TXAS732486030tx","4424079","ET003799531BR","Pilar Do Sul","PROCESSO DE ENTREGA","NA RUA"
"20444766","SOD1004042471","TXAS732494257tx","56271","3048836453984273939","Porto Feliz","EM ROTA (CAF: 20084187) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20448923","SOD1004109971","AMZB772981109tx","1","BYN6LRshm","Porto Feliz","EM ROTA (CAF: 20084187) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20444766","SOD1004042471","TXAS732507553tx","6276390","6185556","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20444766","SOD1004042471","TXAS732508312tx","6279419","6187880","Pilar Do Sul","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20444766","SOD1004042471","TXAS732509260tx","6273921","6183206","Votorantim","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20444766","SOD1004042471","TXAS732509831tx","6276092","6184203","Sorocaba","PROCESSO DE ENTREGA","NA RUA"
"20444766","SOD1004042471","TXAS732511225tx","6274713","6185396","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20448500","SOD1004110011","TXAS732513478tx","15070940","A19356810-1","Sorocaba","EM ROTA (CAF: 20086611) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20448500","SOD1004110011","TXAS732515713tx","26745","10199478862116","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20448124","SOD1004105401","TXAS732518329tx","20323","3048841618120738044","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20447192","SOD1004105371","TXAS732519863tx","20296","3048843107532441102","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20448124","SOD1004105401","TXAS732519400tx","20212","3048843677994288796","Sorocaba","EM ROTA (CAF: 20084783) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20447192","SOD1004105371","TXAS732520721tx","20262","3048841620173129211","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20439470","CA20439470","CONE236421178TX","6853542","6853542","Votorantim","EM ROTA (CAF: 20087138) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20439470","CA20439470","CONE236287215TX","6850253","6850253","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20439470","CA20439470","CONE236312708TX","6850277","6850277","Sorocaba","EM ROTA (CAF: 20086008) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20439470","CA20439470","CONE236312971TX","6850416","6850416","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20439470","CA20439470","CONE236313771TX","6850602","6850602","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20439470","CA20439470","CONE236367041TX","6852432","6852432","Sorocaba","PROCESSO DE ENTREGA","NA RUA"
"20439470","CA20439470","CONE236367199TX","6852453","6852453","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20439470","CA20439470","CONE236367157TX","6852459","6852459","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20439470","CA20439470","CONE236367090TX","6852457","6852457","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20439470","CA20439470","CONE236367231TX","6852487","6852487","Sorocaba","EM ROTA (CAF: 20086008) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20439470","CA20439470","CONE236287033TX","6852621","6852621","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20439470","CA20439470","CONE236393369TX","6852847","6852847","Araçoiaba Da Serra","PROCESSO DE ENTREGA","NA RUA"
"20439470","CA20439470","CONE236393328TX","6852848","6852848","Itu","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20439470","CA20439470","CONE236394201TX","6852963","6852963","Votorantim","EM ROTA (CAF: 20086377) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20439470","CA20439470","CONE236394276TX","6852967","6852967","Sorocaba","EM ROTA (CAF: 20086382) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20446012","SOD1004042481","TXAS732545645tx","9142","152072868-1","Votorantim","EM ROTA (CAF: 20086377) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20448923","SOD1004109971","AMZB773009165tx","1","B5s60l9tm","Votorantim","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20452086","SOD1267894","TXAS732551197tx","20756","3048848911324906891","Itu","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20448500","SOD1004110011","TXAS732552070tx","17277","290851363201367","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20452712","SOD1004127421","TXAS732552427tx","15941","15941","Porto Feliz","EM ROTA (CAF: 20084187) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20450700","SOD1004109981","AMZB772975393tx","26839","BZ4t6L9Hm","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20455289","SOD1004135921","TXAS732559083tx","317171","9690575","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20450700","SOD1004109981","TXAS732559067tx","12702","152064926-1","Araçoiaba Da Serra","PROCESSO DE ENTREGA","NA RUA"
"20446137","SOD1004105391","TXAS732563143tx","433286","497576","Sorocaba","PROCESSO DE ENTREGA","NA RUA"
"20452712","SOD1004127421","TXAS732561923tx","72755","982642","Sorocaba","FALTA DE COMPLEMENTO FISICO - - SOD ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","FALTA COMPLEMENTO"
"20452712","SOD1004127421","TXAS732562988tx","72755","982642","Sorocaba","FALTA DE COMPLEMENTO FISICO - - SOD ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","FALTA COMPLEMENTO"
"20448124","SOD1004105401","TXAS732563952tx","170202","3048850144280741828","Piedade","EM ROTA (CAF: 20074185) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20448744","SOD1004109961","TXAS732564273tx","170287","3048851715705505625","Araçariguama","PROCESSO DE ENTREGA","NA RUA"
"20448124","SOD1004105401","TXAS732570429tx","170230","3048854367888180916","Piedade","EM ROTA (CAF: 20074185) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20451939","SOD1004110001","TXAS732577655tx","106343","152008086-1","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20448500","SOD1004110011","TXAS732582457tx","15071272","A19356614-1","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20448744","SOD1004109961","TXAS732585542tx","46038","152050084-2","Sorocaba","PROCESSO DE ENTREGA","NA RUA"
"20446137","SOD1004105391","TXAS732586284tx","172917","3048859112184645221","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20448500","SOD1004110011","TXAS732586276tx","15071327","A19356543-1","São Roque","EM ROTA (CAF: 20085496) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20447192","SOD1004105371","AMZB773035090tx","1","BjMW7kwpm","Mairinque","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20448744","SOD1004109961","TXAS732591623tx","170321","3048855358835558339","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20451939","SOD1004110001","TXAS732592316tx","35813","3048855475911820392","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20433112","JA20433112","TXAS732596176tx","200815","v720978740ck-01","Votorantim","EM ROTA (CAF: 20086377) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20446137","SOD1004105391","TXAS732596747tx","173087","3048857442841691250","Votorantim","EM ROTA (CAF: 20087138) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20449770","SOD1267884","AMZB773058842tx","67424","BYCYb000m","Itu","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20448744","SOD1004109961","TXAS732597331tx","170495","3048863202028258311","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20444766","SOD1004042471","TXAS732600549tx","81492","v17990758hrg-02","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20447192","SOD1004105371","AMZB773064746tx","19312","BYzQ63dWm","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20448124","SOD1004105401","TXAS732607189tx","170398","3048863973950719819","Piedade","EM ROTA (CAF: 20074185) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20446137","SOD1004105391","TXAS732606454tx","618207","1482563150","Salto De Pirapora","EM ROTA (CAF: 20084848) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20444766","SOD1004042471","TXAS732628383tx","14628","144763264","Sorocaba","EM ROTA (CAF: 20086382) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20448500","SOD1004110011","TXAS732629258tx","2227917","FR250929KXSZU","Itu","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20446137","SOD1004105391","TXAS732630215tx","14627","144764298","Sorocaba","EM ROTA (CAF: 20086008) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20454741","SOD1004127411","TXAS732625975tx","2356","3048867541697594629","Sorocaba","EM ROTA (CAF: 20084783) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20448124","SOD1004105401","TXAS732629068tx","170545","3048868819412813517","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20439477","CA20439477","CONE236340980TX","6849432","6849432","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20439477","CA20439477","CONE236366357TX","6849627","6849627","São Roque","EM ROTA (CAF: 20085496) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20446137","SOD1004105391","TXAS732631528tx","1246702","33603592","Itu","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20439477","CA20439477","CONE236366803TX","6849964","6849964","Salto De Pirapora","EM ROTA (CAF: 20084848) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20439477","CA20439477","CONE236366951TX","6850033","6850033","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20439477","CA20439477","CONE236393377TX","6850595","6850595","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20439477","CA20439477","CONE236393641TX","6850665","6850665","Sorocaba","EM ROTA (CAF: 20084783) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20448500","SOD1004110011","TXAS732631700tx","15071542","N45198322-1T","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20446137","SOD1004105391","TXAS732631775tx","14646","144748918","Sorocaba","PROCESSO DE ENTREGA","NA RUA"
"20439477","CA20439477","CONE236340378TX","6851128","6851128","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20439477","CA20439477","CONE236527842TX","6853121","6853121","Araçoiaba Da Serra","PROCESSO DE ENTREGA","NA RUA"
"20439477","CA20439477","CONE236313383TX","6853218","6853218","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20439477","CA20439477","CONE236528030TX","6853304","6853304","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20439477","CA20439477","CONE236367918TX","6853624","6853624","Sorocaba","PROCESSO DE ENTREGA","NA RUA"
"20446137","SOD1004105391","TXAS732636758tx","172959","3048868244658357353","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20448500","SOD1004110011","TXAS732639984tx","15071583","A19356875-1","Sorocaba","EM ROTA (CAF: 20086008) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20451127","SOD1004109991","TXAS732639778tx","4413920","ET003757505BR","Sorocaba","EM ROTA (CAF: 20086009) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20447192","SOD1004105371","TXAS732641691tx","4414171","ET003777902BR","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20448124","SOD1004105401","TXAS732645841tx","4419228","ET003830038BR","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20454741","SOD1004127411","TXAS732645536tx","111074","3048870658290910490","São Roque","EM ROTA (CAF: 20084913) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20454741","SOD1004127411","TXAS732643697tx","110929","3048867943689324488","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20444766","SOD1004042471","TXAS732647243tx","4423265","ET003807958BR","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20451127","SOD1004109991","TXAS732648274tx","2365564","7095128","Votorantim","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20444766","SOD1004042471","TXAS732652631tx","4424507","ET003815375BR","Sorocaba","EM ROTA (CAF: 20086008) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20444766","SOD1004042471","TXAS732651443tx","764261","WEB-1482554700","Votorantim","EM ROTA (CAF: 20086377) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20446137","SOD1004105391","TXAS732654512tx","381584","2000013081239504","Sorocaba","EM ROTA (CAF: 20086009) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20448500","SOD1004110011","TXAS732656889tx","15071678","A19355595-1","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20455289","SOD1004135921","TXAS732660063tx","5591","756173","Votorantim","EM ROTA (CAF: 20086582) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20446137","SOD1004105391","TXAS732665831tx","381972","2000009262630245","Sorocaba","CANCELADO PELO DESTINATARIO (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NC CX"
"20444766","SOD1004042471","TXAS732666227tx","3451175","ANY-252443684","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20451939","SOD1004110001","TXAS732672274tx","140","FR2509290O9KH","Itu","EM ROTA (CAF: 20086482) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20448124","SOD1004105401","TXAS732669627tx","170593","3048877156172400150","Votorantim","EM ROTA (CAF: 20086582) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20448744","SOD1004109961","AMZB773092350tx","1939","BpVyZRlTm","Votorantim","EM ROTA (CAF: 20087138) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20455289","SOD1004135921","TXAS732676085tx","385314","v1528489amw-01","Itu","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20444766","SOD1004042471","TXAS732682802tx","7907","152017654-2","Pilar Do Sul","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20448795","SOD1003229430","TXAS732737549tx","1242501","203499013","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20438876","CA20438876","CONE236259321TX","6848685","6848685","Itu","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20446137","SOD1004105391","WEPI104849856tx","12740680","VTX-32644442","Ibiúna","PROCESSO DE ENTREGA","NA RUA"
"20438876","CA20438876","CONE236286746TX","6849969","6849969","Mairinque","PROCESSO DE ENTREGA","NA RUA"
"20453140","SOD1004110031","TXAS732771506tx","17006","290947373200753","Porto Feliz","EM ROTA (CAF: 20084187) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20448500","SOD1004110011","TXAS732769054tx","15071951","A19356656-1","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20451939","SOD1004110001","TXAS732774021tx","2221","152074217-6","Salto De Pirapora","EM ROTA (CAF: 20084848) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20448500","SOD1004110011","TXAS732785696tx","15071982","A19357632-1","Sorocaba","EM ROTA (CAF: 20084783) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20450700","SOD1004109981","TXAS732784954tx","263984","252631930","Sorocaba","EM ROTA (CAF: 20084783) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20446137","SOD1004105391","TXAS732810122tx","58602","58602","Sorocaba","PROCESSO DE ENTREGA","NA RUA"
"20446137","SOD1004105391","TXAS732819693tx","6278592","6187760","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20444766","SOD1004042471","TXAS732820758tx","6278384","6188319","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20444766","SOD1004042471","TXAS732818745tx","6279011","6188769","Sorocaba","PROCESSO DE ENTREGA","NA RUA"
"20444766","SOD1004042471","TXAS732818919tx","6279010","6188973","Sorocaba","EM ROTA (CAF: 20084783) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20446137","SOD1004105391","WEPI104852272tx","12740771","VTX-32165762","Piedade","EM ROTA (CAF: 20074185) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20447192","SOD1004105371","TXAS732822093tx","2179","TB100309114BR","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20448500","SOD1004110011","TXAS732823471tx","15072142","A19356765-1","Aracoiaba Da Serra","PROCESSO DE ENTREGA","NA RUA"
"20446137","SOD1004105391","TXAS732840947tx","618440","1482553420","Piedade","EM ROTA (CAF: 20074185) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20448500","SOD1004110011","TXAS732888250tx","15072402","N45272198-1","Piedade","EM ROTA (CAF: 20074185) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
